"sf__Id","sf__Created",Name,ACV__c,ContractUpdate__c,Account__c,Contact__c,Description__c,ExpectedCloseDate__c,LostDate__c,LostReason__c,MRR__c,NextActivityDate__c,NextStep__c,StageName__c,StandardCloseDate__c,StandardProbability__c,StartDate__c,StandardStartDate__c,ExpectedDuration__c
"a08RB00001Z1G6fYAF","true","田中土建工業株式会社","844800.0","月","001RB00001VTqnhYAD","","","","","","70400.0","","","Prospecting","","","","",""
"a08RB00001Z1G6gYAF","true","東急株式会社","0.0","月","001RB00001VTrs0YAD","","","","","","0.0","","","ValueProposition","","","","",""
"a08RB00001Z1G6hYAF","true","株式会社竹中工務店","900000.0","月","001RB00001VTrmaYAD","","","2026-07-01","","","75000.0","","","Prospecting","","","","",""
"a08RB00001Z1G6iYAF","true","大京穴吹不動産株式会社","1122000.0","月","001RB00001VTrUmYAL","","","","","","93500.0","","","ValueProposition","","","","",""
"a08RB00001Z1G6jYAF","true","信和不動産株式会社 の取引","2450000.0","月","001RB00001VTrGoYAL","","","2026-06-01","","","175000.0","","","Negotiation","","","","",""
"a08RB00001Z1G6kYAF","true","株式会社ひなたや の取引","105600.0","月","001RB00001VTrGqYAL","003RB00001NsVomYAF","","","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G6lYAF","true","株式会社キムラタン の取引","7000.0","月","001RB00001VTrUQYA1","","","","","","0.0","","","Closed Won","2026-01-05","","","",""
"a08RB00001Z1G6mYAF","true","大東建託株式会社 流通設計部","3240000.0","月","001RB00001VTruMYAT","","","2026-07-22","","","270000.0","2026-04-21","","ValueProposition","","","","",""
"a08RB00001Z1G6nYAF","true","前田建設工業株式会社","900000.0","月","001RB00001VTrvVYAT","003RB00001NsLcHYAV","","","","","75000.0","","","Closed Won","2026-01-15","","","",""
"a08RB00001Z1G6oYAF","true","（株）えん道エステート の取引","0.0","月","001RB00001VTqmIYAT","003RB00001NsWwQYAV","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G6pYAF","true","柏井建設 株式会社","900000.0","月","001RB00001VTrI5YAL","","","2026-03-05","","","75000.0","","","Closed Won","2026-03-05","","","",""
"a08RB00001Z1G6qYAF","true","株式会社エディオン","0.0","月","001RB00001VTrURYA1","","","","2026-02-13","Timing mismatch","0.0","","","Closed Lost","2026-02-13","","","",""
"a08RB00001Z1G6rYAF","true","株式会社 トーケン","1056000.0","月","001RB00001VTrHrYAL","003RB00001NsLbNYAV","","2026-03-01","","","88000.0","","","Closed Won","2026-02-27","","","",""
"a08RB00001Z1G6sYAF","true","株式会社紀伊國屋書店","480000.0","月","001RB00001VTrUSYA1","","","2026-03-17","","","40000.0","2026-01-27","","Closed Won","2026-03-17","","","",""
"a08RB00001Z1G6tYAF","true","ヤマハ株式会社","0.0","月","001RB00001VTrPrYAL","","","","","","0.0","","","Closed Lost","","","","",""
"a08RB00001Z1G6uYAF","true","コンチネンタルホーム株式会社","316800.0","月","001RB00001VTqgHYAT","","","2026-03-16","","","26400.0","","","Closed Won","2026-03-16","","","",""
"a08RB00001Z1G6vYAF","true","京王建設株式会社 の取引","0.0","月","001RB00001VTrUTYA1","003RB00001NsLbQYAV","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G6wYAF","true","テスト","0.0","月","","","","","","","0.0","","","Closed Won","2025-12-25","","","",""
"a08RB00001Z1G6xYAF","true","株式会社アールシーコア","3350000.0","月","","","","","","","250000.0","","","Closed Won","2026-01-16","","","",""
"a08RB00001Z1G6yYAF","true","株式会社REデザイン の取引","361200.0","月","","","","2026-09-01","","","17600.0","","","ValueProposition","","","","",""
"a08RB00001Z1G6zYAF","true","株式会社長谷工コーポレーション","900000.0","月","","","","","","","75000.0","","","Closed Lost","","","","",""
"a08RB00001Z1G70YAF","true","ナックハウスパートナー 株式会社","356400.0","月","","","","","","","29700.0","","","Prospecting","","","","",""
"a08RB00001Z1G71YAF","true","ジェイアール東海コンサルタンツ株式会社 の取引","0.0","月","","","","2026-03-30","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G72YAF","true","Metricon株式会社","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G73YAF","true","阪急阪神不動産","1360000.0","月","","","","2026-06-01","","","105000.0","","","Negotiation","","","","",""
"a08RB00001Z1G74YAF","true","エスコンリビングサービス取引","3500.0","月","","","","","","","0.0","","","ValueProposition","","","","",""
"a08RB00001Z1G75YAF","true","YKK AP 株式会社","1800000.0","月","","","","2026-05-01","","","150000.0","2026-04-15","","Closed Lost","","","","",""
"a08RB00001Z1G76YAF","true","くらし研究室の取引","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G77YAF","true","株式会社大伸社ディライト の取引","211200.0","月","","","","2026-04-01","","","17600.0","","","Negotiation","","","","",""
"a08RB00001Z1G78YAF","true","株式会社 えん道エステート","0.0","月","","","","","2026-03-16","Needs mismatch","0.0","","","Closed Lost","2026-03-16","","","",""
"a08RB00001Z1G79YAF","true","京王建設株式会社","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G7AYAV","true","個人 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-07-07","","","",""
"a08RB00001Z1G7BYAV","true","公益財団法人・NPO等RIM系団体 の取引","5500.0","月","","","","","","","0.0","","","Closed Won","2025-05-23","","","",""
"a08RB00001Z1G7CYAV","true","DEF BAUM の取引","5500.0","月","","","","","","","0.0","","","Closed Won","2025-08-12","","","",""
"a08RB00001Z1G7DYAV","true","横松建設株式会社 等 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-04-22","","","",""
"a08RB00001Z1G7EYAV","true","個人 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-09-05","","","",""
"a08RB00001Z1G7FYAV","true","IB設計 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-03-02","","","",""
"a08RB00001Z1G7GYAV","true","株式会社ひかり工務店 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-06-24","","","",""
"a08RB00001Z1G7HYAV","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-04-04","","","",""
"a08RB00001Z1G7IYAV","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-02-19","","","",""
"a08RB00001Z1G7JYAV","true","秋好建築設計事務所 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-02-27","","","",""
"a08RB00001Z1G7KYAV","true","IB設計 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-03-02","","","",""
"a08RB00001Z1G7LYAV","true","個人 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-09-05","","","",""
"a08RB00001Z1G7MYAV","true","有限会社ジャモアソシエイツ の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-03-31","","","",""
"a08RB00001Z1G7NYAV","true","の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-12-19","","","",""
"a08RB00001Z1G7OYAV","true","プロバイダ型ドメイン の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-09-01","","","",""
"a08RB00001Z1G7PYAV","true","横松建設株式会社 等 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-04-22","","","",""
"a08RB00001Z1G7QYAV","true","株式会社JTBアセットマネジメント の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-11-11","","","",""
"a08RB00001Z1G7RYAV","true","ゴールドクレスト株式会社 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-05-14","","","",""
"a08RB00001Z1G7SYAV","true","株式会社WIZU の取引","17600.0","月","","","","","","","0.0","","","Closed Won","2025-09-17","","","",""
"a08RB00001Z1G7TYAV","true","株式会社テンランド の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-06-23","","","",""
"a08RB00001Z1G7UYAV","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-07-14","","","",""
"a08RB00001Z1G7VYAV","true","株式会社ぷららネットワークス の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-06-29","","","",""
"a08RB00001Z1G7WYAV","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-07-09","","","",""
"a08RB00001Z1G7XYAV","true","mizuiro architects 一級建築士事務所 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-07-20","","","",""
"a08RB00001Z1G7YYAV","true","株式会社ライフステージ の取引","17600.0","月","","","","","","","0.0","","","Closed Won","2025-07-11","","","",""
"a08RB00001Z1G7ZYAV","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-07-14","","","",""
"a08RB00001Z1G7aYAF","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-07-15","","","",""
"a08RB00001Z1G7bYAF","true","野村不動産ホールディングス株式会社 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-07-18","","","",""
"a08RB00001Z1G7cYAF","true","Apple Inc. の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-11-21","","","",""
"a08RB00001Z1G7dYAF","true","昭和建設株式会社 等 の取引","17600.0","月","","","","","","","0.0","","","Closed Won","2025-09-24","","","",""
"a08RB00001Z1G7eYAF","true","個人 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-09-01","","","",""
"a08RB00001Z1G7fYAF","true","株式会社一条工務店 の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-08-29","","","",""
"a08RB00001Z1G7gYAF","true","夢企工 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-09-04","","","",""
"a08RB00001Z1G7hYAF","true","個人 の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-11-13","","","",""
"a08RB00001Z1G7iYAF","true","の取引","8800.0","月","","","","","","","0.0","","","Closed Won","2025-12-17","","","",""
"a08RB00001Z1G7jYAF","true","㈱ライフステージ の取引","17600.0","月","","","","","","","0.0","","","Closed Won","2025-07-11","","","",""
"a08RB00001Z1G7kYAF","true","の取引","0.0","月","","","","","","","0.0","","","Closed Won","2025-12-19","","","",""
"a08RB00001Z1G7lYAF","true","株式会社リアルゲイト","1800000.0","月","","","","2026-05-01","2026-05-19","Needs mismatch","150000.0","2026-03-18","","Closed Lost","2026-05-19","","","",""
"a08RB00001Z1G7mYAF","true","株式会社NTTファシリティーズ の取引","1800000.0","月","","","","2026-06-02","","","150000.0","","","Closed Won","2026-05-29","","","",""
"a08RB00001Z1G7nYAF","true","フロアマイスター株式会社 の取引","105600.0","月","","","","","","","8800.0","2026-02-25","","Qualification","","","","",""
"a08RB00001Z1G7oYAF","true","大和ハウス工業 株式会社","900000.0","月","","","","","2026-05-25","Needs mismatch","75000.0","","","Closed Lost","2026-05-25","","","",""
"a08RB00001Z1G7pYAF","true","株式会社グッドライフ の取引","1800000.0","月","","","","2026-06-23","","","150000.0","2026-03-06","","Prospecting","","","","",""
"a08RB00001Z1G7qYAF","true","株式会社ReGo","145200.0","月","","","","","","","12100.0","","","Closed Won","2026-01-31","","","",""
"a08RB00001Z1G7rYAF","true","東京ガスリノベーション株式会社","145200.0","月","","","","","","","12100.0","","","Prospecting","","","","",""
"a08RB00001Z1G7sYAF","true","笹木産業株式会社","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G7tYAF","true","ヒューリックプロパティソリューション株式会社","2450000.0","月","","","","2026-05-14","","","175000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G7uYAF","true","株式会社田中建設 の取引","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G7vYAF","true","京阪電鉄不動産株式会社","105600.0","月","","","","","","","8800.0","2026-02-25","","Qualification","","","","",""
"a08RB00001Z1G7wYAF","true","株式会社久保建築設計 の取引","900000.0","月","","","","","","","75000.0","","","Qualification","","","","",""
"a08RB00001Z1G7xYAF","true","北斗工業エンヂニアリング　株式会社 の取引","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G7yYAF","true","東宝ハウス調布","726000.0","月","","","","","","","60500.0","","","Closed Won","2026-02-02","","","",""
"a08RB00001Z1G7zYAF","true","株式会社 未来建築工房 の取引","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G80YAF","true","ジーク株式会社","900000.0","月","","","","","","","75000.0","","","Closed Won","2026-01-26","","","",""
"a08RB00001Z1G81YAF","true","株式会社さくら総合地所","0.0","月","","","","","","","0.0","2026-04-23","","Prospecting","","","","",""
"a08RB00001Z1G82YAF","true","株式会社田中建設","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G83YAF","true","亀飼遼太 様","0.0","月","","","","","","","0.0","","","Closed Lost","","","","",""
"a08RB00001Z1G84YAF","true","(株)ビ・ハウス","0.0","月","","","","","","","0.0","","","Closed Lost","","","","",""
"a08RB00001Z1G85YAF","true","Act Amuse Japan 株式会社","0.0","月","","","","","","","0.0","2026-06-01","","Prospecting","","","","",""
"a08RB00001Z1G86YAF","true","realize の取引","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G87YAF","true","Phantom株式会社","211200.0","月","","","","","","","17600.0","","","Closed Won","2026-01-29","","","",""
"a08RB00001Z1G88YAF","true","梅林建設株式会社 の取引","900000.0","月","","","","2026-05-31","","","75000.0","","","Closed Won","2026-05-20","","","",""
"a08RB00001Z1G89YAF","true","株式会社小林創建","105600.0","月","","","","","","","8800.0","","","Prospecting","","","","",""
"a08RB00001Z1G8AYAV","true","東建コーポレーション株式会社","211200.0","月","","","","","","","17600.0","","","Prospecting","","","","",""
"a08RB00001Z1G8BYAV","true","錢高組","316800.0","月","","","","2026-02-06","","","26400.0","","","Closed Won","2026-02-04","","","",""
"a08RB00001Z1G8CYAV","true","トヨタコニックプロ株式会社 の取引","1360000.0","月","","","","2026-05-01","","","105000.0","","","Negotiation","","","","",""
"a08RB00001Z1G8DYAV","true","株式会社おきなわアセットブリッジ","145200.0","月","","","","","","","12100.0","","","Prospecting","","","","",""
"a08RB00001Z1G8EYAV","true","相鉄不動産株式会社","1800000.0","月","","","","2026-05-27","","","150000.0","2026-03-17","","ValueProposition","","","","",""
"a08RB00001Z1G8FYAV","true","株式会社E・M・LUMBER","105600.0","月","","","","","","","8800.0","","","Closed Won","2026-02-09","","","",""
"a08RB00001Z1G8GYAV","true","株式会社小河原建設 の取引","105600.0","月","","","","2026-04-30","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8HYAV","true","ストレッチテント・カンパニー","105600.0","月","","","","2026-02-06","","","8800.0","","","Closed Won","2026-02-09","","","",""
"a08RB00001Z1G8IYAV","true","トヨタコニックプロ株式会社","528000.0","月","","","","","","","44000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8JYAV","true","三井不動産レジデンシャルリース株式会社(ソリ推)のCS","1584000.0","月","","","","","","","132000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8KYAV","true","錢高組","316800.0","月","","","","2026-02-06","","","26400.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8LYAV","true","日鉄興和不動産株式会社（S)","2340000.0","月","","","","2026-03-31","","","195000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8MYAV","true","株式会社B-PROJECT の取引 (B)","792000.0","月","","","","","2026-04-22","No response or other reason","66000.0","","","Closed Lost","2026-04-22","","","",""
"a08RB00001Z1G8NYAV","true","株式会社アールシーコア","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G8OYAV","true","株式会社フジタ(A)","900000.0","月","","","","","","","75000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8PYAV","true","株式会社石勝エクステリア の取引 (A)","1780000.0","月","","","","","","","140000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8QYAV","true","iFIND株式会社","1584000.0","月","","","","","","","132000.0","","","Closed Won","2025-04-30","","","",""
"a08RB00001Z1G8RYAV","true","iFIND株式会社 (アイリスグループ)","1584000.0","月","","","","","2026-04-21","No response or other reason","132000.0","","","Closed Lost","2026-04-21","","","",""
"a08RB00001Z1G8SYAV","true","東急リゾーツ&ステイ株式会社","1188000.0","月","","","","","","","99000.0","","","Closed Won","2024-11-12","","","",""
"a08RB00001Z1G8TYAV","true","東急リゾーツ&ステイ株式会社 (S)","1188000.0","月","","","","","","","99000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8UYAV","true","大東建託株式会社 流通設計部 (コピー)","180000.0","月","","","","2026-04-01","","","15000.0","","","Closed Won","2026-02-13","","","",""
"a08RB00001Z1G8VYAV","true","サンフロンティア不動産株式会社","900000.0","月","","","","","","","75000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8WYAV","true","大和財託株式会社(A)","1800000.0","月","","","","","","","150000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8XYAV","true","株式会社ルミネ","105600.0","月","","","","2026-04-15","","","8800.0","2026-02-15","","Closed Won","2026-04-13","","","",""
"a08RB00001Z1G8YYAV","true","株式会社夢のおてつだい","660000.0","月","","","","","","","55000.0","","","Closed Won","2026-02-19","","","",""
"a08RB00001Z1G8ZYAV","true","株式会社久家設計事務所","105600.0","月","","","","","","","8800.0","","","Closed Won","2026-03-10","","","",""
"a08RB00001Z1G8aYAF","true","株式会社アースウィンド","105600.0","月","","","","2026-03-13","","","8800.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8bYAF","true","福岡地所株式会社","105600.0","月","","","","","2026-03-12","Needs mismatch","8800.0","2026-02-25","","Closed Lost","2026-03-12","","","",""
"a08RB00001Z1G8cYAF","true","東邦レオ 株式会社","0.0","月","","","","2026-03-01","2026-03-05","Needs mismatch","0.0","","","Closed Lost","2026-03-05","","","",""
"a08RB00001Z1G8dYAF","true","株式会社サンケイビル","840000.0","月","","","","2026-03-11","","","70000.0","","","Closed Won","2026-03-23","","","",""
"a08RB00001Z1G8eYAF","true","47内装株式会社(B)","900000.0","月","","","","","","","75000.0","2026-05-31","","Closed Lost","","","","",""
"a08RB00001Z1G8fYAF","true","関西不動産販売株式会社","900000.0","月","","","","","2026-03-12","Budget shortage - initial or migration cost","75000.0","2026-02-26","","Closed Lost","2026-03-12","","","",""
"a08RB00001Z1G8gYAF","true","株式会社スタイルテック総合計画","900000.0","月","","","","2026-04-01","","","75000.0","","","Closed Won","2026-04-03","","","",""
"a08RB00001Z1G8hYAF","true","矢作建設工業株式会社(B)","900000.0","月","","","","","","","75000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8iYAF","true","株式会社フロンティアコンサルティング","460000.0","月","","","","2026-03-31","","","30000.0","","","Applove","","","","",""
"a08RB00001Z1G8jYAF","true","株式会社建創社 の取引","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G8kYAF","true","三井不動産株式会社","1800000.0","月","","","","2026-04-01","2026-06-01","Needs mismatch","150000.0","2026-02-20","","Closed Lost","2026-06-01","","","",""
"a08RB00001Z1G8lYAF","true","NOD&W","105600.0","月","","","","2026-04-30","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8mYAF","true","明石建築設計事務所 の取引","105600.0","月","","","","2026-03-20","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8nYAF","true","三菱地所レジデンス　株式会社","576000.0","月","","","","2026-06-01","","","48000.0","","","Applove","","","","",""
"a08RB00001Z1G8oYAF","true","（株）トピアホーム","422400.0","月","","","","2026-07-01","","","35200.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8pYAF","true","アイリスオーヤマ株式会社(S)","1080000.0","月","","","","","","","90000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8qYAF","true","8Y8 の取引","316800.0","月","","","","2026-04-30","","","26400.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8rYAF","true","前田建設工業 株式会社(S)","900000.0","月","","","","","2026-04-01","Support or track record concern","75000.0","","","Closed Lost","2026-04-01","","","",""
"a08RB00001Z1G8sYAF","true","CREATIVETREE","3500.0","月","","","","","2026-03-16","Customer concern unresolved","0.0","","","Closed Lost","2026-03-16","","","",""
"a08RB00001Z1G8tYAF","true","株式会社a-tech","316800.0","月","","","","2026-06-01","","","26400.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8uYAF","true","株式会社コロワイド","900000.0","月","","","","","","","75000.0","","","Prospecting","","","","",""
"a08RB00001Z1G8vYAF","true","株式会社　渡辺工務店","105600.0","月","","","","2026-04-08","","","8800.0","","","ValueProposition","","","","",""
"a08RB00001Z1G8wYAF","true","有限会社　めかる設計","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G8xYAF","true","マーケットクリエイティブ株式会社","105600.0","月","","","","2026-03-20","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8yYAF","true","株式会社ONE　HOUSE","105600.0","月","","","","2026-03-13","","","8800.0","","","Closed Lost","","","","",""
"a08RB00001Z1G8zYAF","true","苅田建設工業","0.0","月","","","","","","","0.0","","","Closed Lost","","","","",""
"a08RB00001Z1G90YAF","true","株式会社宮工房","0.0","月","","","","","","","0.0","","","Closed Lost","","","","",""
"a08RB00001Z1G91YAF","true","株式会社サンアイ岡本","0.0","月","","","","","","","0.0","2026-04-03","","Closed Lost","","","","",""
"a08RB00001Z1G92YAF","true","柏井建設株式会社　建築設計部（B)","900000.0","月","","","","","","","75000.0","","","Prospecting","","","","",""
"a08RB00001Z1G93YAF","true","株式会社アイ・キューブ","900000.0","月","","","","2026-04-01","","","75000.0","","","Prospecting","","","","",""
"a08RB00001Z1G94YAF","true","花菱不動産株式会社","211200.0","月","","","","2026-03-20","","","17600.0","","","Closed Won","2026-03-13","","","",""
"a08RB00001Z1G95YAF","true","株式会社　東日本朝日株式会社","105600.0","月","","","","2026-03-20","","","8800.0","","","Prospecting","","","","",""
"a08RB00001Z1G96YAF","true","株式会社コンセプション","105600.0","月","","","","2026-03-06","","","8800.0","","","Closed Won","2026-03-06","","","",""
"a08RB00001Z1G97YAF","true","オフィスナビ株式会社","105600.0","月","","","","2026-03-31","","","8800.0","","","Closed Won","2026-03-11","","","",""
"a08RB00001Z1G98YAF","true","デザインスタジオ BOTH SIDES","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G99YAF","true","文化財保存活用計画株式会社","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G9AYAV","true","株式会社MYAT の取引","105600.0","月","","","","2026-03-26","","","8800.0","","","Closed Won","2026-05-13","","","",""
"a08RB00001Z1G9BYAV","true","株式会社WAKA","316800.0","月","","","","2026-04-15","","","26400.0","","","Qualification","","","","",""
"a08RB00001Z1G9CYAV","true","株式会社アーバンスペース","0.0","月","","","","","","","0.0","2026-04-01","","ValueProposition","","","","",""
"a08RB00001Z1G9DYAV","true","日本アセットアドバンス株式会社","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9EYAV","true","野村不動産株式会社(S)","1800000.0","月","","","","","","","150000.0","","","Closed Lost","","","","",""
"a08RB00001Z1G9FYAV","true","株式会社WIZU","0.0","月","","","","","","","0.0","","","Prospecting","","","","",""
"a08RB00001Z1G9GYAV","true","森ビル株式会社","1800000.0","月","","","","2026-05-01","","","150000.0","","","ValueProposition","","","","",""
"a08RB00001Z1G9HYAV","true","近鉄不動産株式会社","3530000.0","月","","","","2026-04-01","","","265000.0","2026-03-12","","Closed Won","2026-04-10","","","",""
"a08RB00001Z1G9IYAV","true","FUJITA の取引","1680000.0","月","","","","2026-03-26","","","140000.0","","","Closed Won","2026-04-15","","","",""
"a08RB00001Z1G9JYAV","true","株式会社日本プロテック","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9KYAV","true","AURLA","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9LYAV","true","Egg design works","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9MYAV","true","アーキエムズグループ株式会社","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9NYAV","true","第一建設株式会社","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
"a08RB00001Z1G9OYAV","true","軒軒設計一級建築士事務所","0.0","月","","","","","","","0.0","","","Qualification","","","","",""
